n,lstate,i,p_error,sim_type,N_samples,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,prep_rate_SEM,prep_rate_SD,LER,LER_SEM,LER_SD,detect_normal,decoding_normal
4,z,11.0,0.5,normal,243,0.0,24300000.0,16579640.0,1903.0,76422.0,0.0,0.6822897119341564,0.0031321192495645423,0.02491066687780236,0.0024197430618076473,8.744681772678832e-05,0.0006954902966158719,0.0,11097.10430450397
4,z,11.0,0.8,m1,243,0.0,24300000.0,14104193.0,4590.0,135131.0,0.0,0.5804194650205762,0.00645308325407753,0.051323271711126356,0.0052438133317882305,0.0004821552932938061,0.0038347230541368937,0.0,10259.011491776182
4,z,11.0,0.8,normal,243,0.0,24300000.0,13241262.0,4392.0,124716.0,0.0,0.5449079012345679,0.003902871603052864,0.031040687350585804,0.005044109744403458,0.00016174137944318615,0.001286376827518813,0.0,10722.547886688
4,z,11.0,1.0,m1,243,0.0,24300000.0,12366919.0,6465.0,169508.0,0.0,0.50892670781893,0.006090937751354979,0.04844302186723234,0.0075654412915812565,0.0007189336450113342,0.005717891022384114,0.0,9467.149326220562
4,z,11.0,1.0,normal,243,0.0,24300000.0,11421828.0,6223.0,154492.0,0.0,0.47003407407407405,0.004127673924082807,0.032828606419539594,0.007317578979549557,0.0002321100866427624,0.0018460398811889329,0.0,10256.779313990846
4,z,12.0,0.1,m1,243,0.0,24300000.0,23871805.0,0.0,3.0,0.0,0.9823788065843622,0.0006999179377931168,0.0055666535022850005,6.283138929151678e-08,7.080702870775715e-08,5.631491537211281e-07,0.0,360.4471400369657
4,z,12.0,0.1,normal,243,0.0,24300000.0,23832920.0,0.0,16.0,0.0,0.9807786008230452,0.0008203403053086244,0.006524408058479552,3.3786849426304824e-07,1.6034739701567528e-07,1.2752900747107704e-06,0.0,6636.2606034218625
4,z,12.0,0.3,m1,243,0.0,24300000.0,23045309.0,0.0,24.0,0.0,0.9483666255144033,0.0019958499633875248,0.01587358258563525,5.267825735605683e-07,2.2623394219892554e-07,1.7993051737582947e-06,0.0,707.4317407931085
4,z,12.0,0.3,normal,243,0.0,24300000.0,22929940.0,4.0,209.0,0.0,0.9436189300411523,0.0022943785501064228,0.0182478683598086,4.816319967924173e-06,9.394943761185386e-07,7.4720754774299995e-06,0.0,7613.013205220748
4,z,12.0,0.5,m1,243,0.0,24300000.0,22258854.0,2.0,131.0,0.0,0.9160022222222222,0.0031634430813032455,0.025159794537257744,3.0568561949120504e-06,6.939947235138663e-07,5.519544434590095e-06,0.0,919.1251928214333
4,z,12.0,0.5,normal,243,0.0,24300000.0,22082307.0,16.0,673.0,0.0,0.9087369135802469,0.0035977395182197245,0.028613882011017572,1.6386131712073782e-05,2.585229587068573e-06,2.056109231953964e-05,0.0,8461.369897073251
4,z,12.0,0.8,m1,243,0.0,24300000.0,21141145.0,6.0,423.0,0.0,0.8700059670781893,0.00470998723012989,0.03745991564809703,1.049814100582422e-05,1.990699200400365e-06,1.5832617050572212e-05,0.0,1185.1101770603855
4,z,12.0,0.8,normal,243,0.0,24300000.0,20888458.0,68.0,1835.0,0.0,0.8596073251028806,0.005252803894882942,0.0417770964557125,4.9097059036904774e-05,7.207814958672869e-06,5.7325875244789484e-05,0.0,9072.578393113974
4,z,12.0,1.0,m1,243,0.0,24300000.0,20433461.0,17.0,860.0,0.0,0.8408831687242798,0.005581713786099621,0.04439301369259677,2.2397473598392338e-05,3.749044361750739e-06,2.981725399461083e-05,0.0,1357.1143489074311
4,z,12.0,1.0,normal,243,0.0,24300000.0,20151606.0,157.0,2984.0,0.0,0.8292841975308642,0.006174237308358736,0.04910552777784784,8.588391489459143e-05,1.229956027051088e-05,9.78220253538388e-05,0.0,9798.258303226146
4,z,13.0,0.1,m1,243,0.0,24300000.0,22724481.0,11.0,1150.0,0.0,0.9351638271604938,0.0008462127237392166,0.006730179022320472,2.5785904282913843e-05,1.7566121631106577e-06,1.3970853898627625e-05,0.0,4819.242556209996
4,z,13.0,0.1,normal,243,0.0,24300000.0,22478000.0,15.0,1226.0,0.0,0.9250205761316872,0.0017612157962761555,0.01400746794907582,2.8114243471488805e-05,2.5326597907226398e-06,2.014298924610477e-05,0.0,12482.46810454104
4,z,13.0,0.3,m1,243,0.0,24300000.0,19879509.0,88.0,9267.0,0.0,0.8180867901234568,0.002209082188709299,0.017569481275744734,0.0002375279457087812,1.0788934434351078e-05,8.580757316246382e-05,0.0,7486.980028499092
4,z,13.0,0.3,normal,243,0.0,24300000.0,19265053.0,107.0,9285.0,0.0,0.7928005349794239,0.0033615303795068528,0.026735241161443588,0.00025194089467304553,2.717419607639927e-05,0.00021612438486350068,0.0,12065.555135692557
4,z,13.0,0.5,m1,243,0.0,24300000.0,17398269.0,352.0,22327.0,0.0,0.7159781481481481,0.0031734606482219777,0.025239467197381817,0.000662022798122362,2.7469377465918667e-05,0.00021847204939251467,0.0,7609.59433235295
4,z,13.0,0.5,normal,243,0.0,24300000.0,16534402.0,325.0,22081.0,0.0,0.6804280658436214,0.003961609982496592,0.031507850982196606,0.0007074641765824828,8.475329790978447e-05,0.0006740679402035258,0.0,10936.279941205343
4,z,13.0,0.8,m1,243,0.0,24300000.0,14261184.0,824.0,46938.0,0.0,0.58688,0.004060295878007947,0.03229272897461747,0.0017038310679753444,7.11230307667076e-05,0.0005656624111663256,0.0,8045.139889606944
4,z,13.0,0.8,normal,243,0.0,24300000.0,13165294.0,866.0,44824.0,0.0,0.541781646090535,0.0043183171044584275,0.034344847782164,0.0018242498136550502,0.0002240153923532488,0.0017816603934182305,0.0,10513.802645872114
4,z,13.0,1.0,m1,243,0.0,24300000.0,12498429.0,1239.0,64248.0,0.0,0.5143386419753087,0.004405231186842781,0.03503610107769785,0.0026715911375748483,0.00010690230254531607,0.0008502254974955532,0.0,8499.028698162292
4,z,13.0,1.0,normal,243,0.0,24300000.0,11324735.0,1369.0,60256.0,0.0,0.46603847736625514,0.0044291776139382425,0.03522655406519874,0.00286479430778519,0.00032679241030015037,0.002599076287504999,0.0,10186.081322775077
4,z,14.0,0.1,m1,243,0.0,24300000.0,23424585.0,0.0,0.0,0.0,0.9639746913580246,0.003359691282306068,0.02672061427974647,0.0,0.0,0.0,0.0,414.56255152021185
4,z,14.0,0.1,normal,243,0.0,24300000.0,23471561.0,0.0,2.0,0.0,0.9659078600823046,0.002403238368075097,0.019113662554002472,4.271535012654874e-08,5.907857263116273e-08,4.698692882257132e-07,0.0,7171.373829207354
4,z,14.0,0.3,m1,243,0.0,24300000.0,21874091.0,1.0,6.0,0.0,0.900168353909465,0.005687354798240372,0.04523320777602382,2.088709070988491e-07,1.6353541133518316e-07,1.3006452915423024e-06,0.0,892.8883783096389
4,z,14.0,0.3,normal,243,0.0,24300000.0,21940932.0,1.0,23.0,0.0,0.9029190123456791,0.004514682432610187,0.03590659907136504,5.690778606691553e-07,2.4675401145468803e-07,1.962507328213557e-06,0.0,8136.9937580444675
4,z,14.0,0.5,m1,243,0.0,24300000.0,20434819.0,0.0,22.0,0.0,0.8409390534979423,0.006819106965885505,0.05423436609410455,5.344559070342089e-07,2.5233491363099705e-07,2.00689388693445e-06,0.0,1220.7158822111378
4,z,14.0,0.5,normal,243,0.0,24300000.0,20540955.0,1.0,77.0,0.0,0.8453067901234568,0.005124032530368419,0.04075293986740019,1.9423277311309123e-06,4.986494555769064e-07,3.9659059847101305e-06,0.0,9111.18406627202
4,z,14.0,0.8,m1,243,0.0,24300000.0,18477884.0,3.0,97.0,0.0,0.7604067489711934,0.007200998975561253,0.05727166572362845,3.0035223405624073e-06,8.375662432595972e-07,6.661411016465278e-06,0.0,1692.4622204933257
4,z,14.0,0.8,normal,243,0.0,24300000.0,18620803.0,11.0,169.0,0.0,0.7662881893004115,0.0054080604609685135,0.04301189765266146,5.1730904017084125e-06,8.834797939530673e-07,7.026575007798348e-06,0.0,9770.930420686287
4,z,14.0,1.0,m1,243,0.0,24300000.0,17289070.0,3.0,167.0,0.0,0.7114843621399177,0.007155715672956204,0.056911514280966115,5.090249770593266e-06,8.212029116314039e-07,6.531268620623357e-06,0.0,2047.5785850418906
4,z,14.0,1.0,normal,243,0.0,24300000.0,17442682.0,17.0,286.0,0.0,0.7178058436213991,0.005600843755807639,0.04454515997593037,9.197002556301577e-06,1.2581898479256603e-06,1.0006754428352769e-05,0.0,10386.526029919682
4,z,15.0,0.1,m1,243,0.0,24300000.0,22820225.0,0.0,0.0,0.0,0.9391039094650205,0.0007380607999412447,0.005870014918958408,0.0,0.0,0.0,0.0,481.822804017429
4,z,15.0,0.1,normal,243,0.0,24300000.0,22745698.0,0.0,0.0,0.0,0.9360369547325103,0.002726229059587552,0.02168250265228941,0.0,0.0,0.0,0.0,6687.691448856873
4,z,15.0,0.3,m1,243,0.0,24300000.0,20133029.0,0.0,4.0,0.0,0.8285197119341563,0.001953721541753119,0.015538522840522357,9.889434360865248e-08,9.631921350353493e-08,7.6605507336672e-07,0.0,1093.3958580850158
4,z,15.0,0.3,normal,243,0.0,24300000.0,19977630.0,0.0,7.0,0.0,0.8221246913580247,0.004609226134138593,0.03665853297506169,1.7494842250830027e-07,1.2799575579302122e-07,1.0179879437143984e-06,0.0,7690.477712978609
4,z,15.0,0.5,m1,243,0.0,24300000.0,17763707.0,0.0,14.0,0.0,0.7310167489711934,0.0028725370738448336,0.022846133380979773,3.9395523946223716e-07,2.007752260942484e-07,1.5968245063608685e-06,0.0,1514.337907855981
4,z,15.0,0.5,normal,243,0.0,24300000.0,17578519.0,1.0,14.0,0.0,0.7233958436213992,0.004914083966186135,0.03908315710145189,5.048518234417335e-07,2.9049142567955017e-07,2.3103638652861705e-06,0.0,8274.149823086394
4,z,15.0,0.8,m1,243,0.0,24300000.0,14725784.0,3.0,53.0,0.0,0.605999341563786,0.0038005669366948497,0.030227028207804593,1.986985594615551e-06,6.097714411933904e-07,4.849691864470944e-06,0.0,2187.920048223401
4,z,15.0,0.8,normal,243,0.0,24300000.0,14513887.0,2.0,63.0,0.0,0.5972793004115227,0.005042704912308585,0.040106117367990135,2.2955733862396975e-06,5.714726389307374e-07,4.545090210138526e-06,0.0,8727.834465658409
4,z,15.0,1.0,m1,243,0.0,24300000.0,12995507.0,3.0,102.0,0.0,0.5347945267489712,0.004162327203831859,0.03310421415962546,4.18482783333683e-06,8.428506843365109e-07,6.703439732747608e-06,0.0,2732.4884700519033
4,z,15.0,1.0,normal,243,0.0,24300000.0,12775478.0,2.0,110.0,0.0,0.5257398353909465,0.005100167977694492,0.040563138051287785,4.539840564806017e-06,1.0364799543761977e-06,8.24343034594705e-06,0.0,9176.572561678506
