n,lstate,i,p_error,sim_type,comp_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,z,4,0.1,normal,na,val,3500000,0.9719602307692308,3405331,0.00021735589850768603,0.0014259059522436295,26,0.0037095521811420246,2.4709122467299492e-05,6.428178450230306e-05,0.9717489615384616,0.0014249456760829359,0.0037070539837533436,2,0,32,32,32,1.0,0.0,3405331,7.0,1468,0,0,0,2270.293896009156
4,z,4,0.15,m1,na,val,2600000,0.9686876923076924,2518588,0.0003901790315435976,0.001717036177283919,26,0.004466939272201767,4.434816741325887e-05,0.00011537355664912582,0.9683096153846154,0.0017069299292655402,0.004440647457990072,2,0,24,24,16,1.0,0.0,2518588,12.0,1942,0,0,0,906.1008818391128
4,z,4,0.15,normal,na,val,3500000,0.9575568461538461,3357363,0.000500844751561086,0.0021659072623309065,26,0.005634695609825315,3.746330584621092e-05,9.746230997628781e-05,0.9570773461538462,0.002170972286971032,0.005647872476905331,2,0,32,32,32,1.0,0.0,3357363,32.0,3396,0,0,0,2205.7690791092464
4,z,4,0.3,m1,na,val,2600000,0.9383400000000001,2439684,0.001553266532065005,0.003909435536607853,26,0.010170555147090062,0.00015922855780010718,0.000414239552726522,0.9368826923076923,0.0039129659670080665,0.010179739704999281,2,0,24,24,16,1.0,0.0,2439684,102.0,7374,0,0,0,993.3815437787562
4,z,4,0.3,normal,na,val,3600000,0.9157617407407408,3309302,0.0018551912289524496,0.003790151404356649,27,0.0100480634704963,0.0001607649415547725,0.0004262036431357762,0.9140635740740741,0.003812317056702479,0.010106826790974697,2,0,32,32,32,1.0,0.0,3309302,203.0,12248,0,0,0,2044.1276309922687
4,z,4,0.5,m1,na,val,2600000,0.9013230769230769,2343440,0.0040623343973002456,0.0035165335875798854,26,0.009148404787384835,0.00033825119662219116,0.0008799742102411543,0.8976601923076923,0.0034607908753805277,0.009003387860218962,2,0,24,24,16,1.0,0.0,2343440,442.0,18163,0,0,0,1062.9602565594832
4,z,4,0.5,normal,na,val,3600000,0.8705567037037036,3138373,0.005219906367049566,0.005754095206256482,27,0.015254671299221551,0.0004196940741168061,0.0011126501938865606,0.8660193148148148,0.005884664373700943,0.015600822980725286,2,0,32,32,32,1.0,0.0,3138373,924.0,32337,0,0,0,2297.7934537630063
4,z,4,0.7,m1,na,val,2600000,0.8714469230769232,2265762,0.007626044966690078,0.00507963646325743,26,0.013214880330666874,0.0007513061263070208,0.001954553366694543,0.8648080769230769,0.005264612540988308,0.013696103101022794,2,0,24,24,16,1.0,0.0,2265762,1130.0,32262,0,0,0,1066.8702900338685
4,z,4,0.7,normal,na,val,3600000,0.8241642962962963,2972825,0.010000248215908898,0.008432125339557877,27,0.022354392097811045,0.0007310743285299817,0.0019381498180457597,0.8159257407407408,0.008412456040791187,0.022302246855750087,2,0,32,32,32,1.0,0.0,2972825,2244.0,57381,0,0,0,2233.813881759881
4,z,4,0.9,m1,na,val,3600000,0.8277761111111112,3002097,0.012609558007758126,0.010116186785821133,27,0.026819004324335358,0.0010586204011022626,0.002806506613221525,0.8173420555555556,0.010068520907167307,0.026692637400433563,2,0,24,24,16,1.0,0.0,3002097,3625.0,76957,0,0,0,1396.518957739696
4,z,4,0.9,normal,na,val,3600000,0.776665037037037,2807470,0.015111900350073247,0.01078846732933612,27,0.028601286046235325,0.0011365804500698823,0.003013186356750823,0.7649026666666666,0.010395211841693817,0.02755872714069694,2,0,32,32,32,1.0,0.0,2807470,4085.0,81193,0,0,0,2172.0868450261187
4,z,4,1.0,m1,na,val,3500000,0.8087572692307692,2837681,0.014496134796383021,0.00798763503218688,26,0.020780156579886848,0.00113642466462437,0.0029564548676774484,0.7970215769230768,0.007738408785400402,0.020131784388221677,2,0,24,24,16,1.0,0.0,2837681,4368.0,82724,0,0,0,1416.6720837921603
4,z,4,1.0,normal,na,val,3600000,0.7566045555555555,2751468,0.01923920693400423,0.010470872259425428,27,0.027759310336053625,0.0014179511531450422,0.0037591277141297316,0.7420483518518518,0.010316597184666909,0.027350311966936415,2,0,32,32,32,1.0,0.0,2751468,5297.0,96076,0,0,0,2130.724879938003
4,z,6,0.1,m1,na,val,3600000,0.9636795185185185,3466382,0.0003381008261585871,0.0016293481349506861,27,0.004319561866763541,3.4465932065635044e-05,9.137256959372027e-05,0.9633537037037037,0.0016297089737159337,0.004320518485755504,1,1,40,24,32,1.0,0.0,3466382,29.0,2173,0,0,0,1305.1564148877515
4,z,6,0.1,normal,na,val,3500000,0.958097576923077,3347122,0.00046759268012050697,0.0018657874646195187,26,0.004853921780771292,3.824731612151491e-05,9.950194451334513e-05,0.9576494999999999,0.0018591141871183263,0.004836560978629354,1,1,48,32,48,1.0,0.0,3347122,37.0,3048,0,0,0,2249.302298390132
4,z,6,0.15,m1,na,val,3600000,0.9474932592592593,3413455,0.0006115562590488679,0.0026975244582999112,27,0.007151402168013,9.33264166866888e-05,0.00024741749294340137,0.9469147592592593,0.0027451328195559435,0.0072776166076464815,1,1,40,24,32,1.0,0.0,3413455,53.0,3989,0,0,0,1870.83824021311
4,z,6,0.15,normal,na,val,3600000,0.9390996296296296,3378293,0.0008489386561821551,0.002223809909484428,27,0.005895538392248228,7.267232055017925e-05,0.00019266145637271783,0.9383028333333333,0.0022503397033260945,0.005965871480281025,1,1,48,32,48,1.0,0.0,3378293,97.0,6239,0,0,0,2096.841356282006
4,z,6,0.3,m1,na,val,3600000,0.8984805925925926,3241465,0.0017239653745326896,0.004425124774604329,27,0.011731440213438483,0.00015813570058073107,0.00041923326718825327,0.8969304444444445,0.004383281231938564,0.011620508873847999,1,1,40,24,32,1.0,0.0,3241465,250.0,10650,0,0,0,1909.185478653002
4,z,6,0.3,normal,na,val,3600000,0.8844467037037037,3153925,0.0022341664594278787,0.004473553674897083,27,0.01185982998261461,0.0001488180340790666,0.0003945312185318266,0.8824728148148148,0.004525738082537047,0.011998175970464564,1,1,48,32,48,1.0,0.0,3153925,401.0,14195,0,0,0,2178.879451889952
4,z,6,0.5,m1,na,val,3600000,0.8390973333333334,3022929,0.0037179584327589675,0.007880279449863201,27,0.020891394466842836,0.0003389341311353674,0.0008985476564474524,0.8359757592592593,0.007829008307775115,0.020755469635630616,1,1,40,24,32,1.0,0.0,3022929,735.0,23689,0,0,0,2023.8548847967177
4,z,6,0.5,normal,na,val,3600000,0.8105823703703704,2862388,0.00472985077624043,0.0076194149556948546,27,0.02019981708246988,0.0004356621458880045,0.0011549831198150637,0.8067603888888889,0.007764095348623031,0.020583379008098396,1,1,48,32,48,1.0,0.0,2862388,1252.0,30813,0,0,0,2250.163809080783
4,z,6,0.7,m1,na,val,3600000,0.7842566666666667,2786535,0.007145343932699112,0.009367649592615452,27,0.024834558737620194,0.000665295298917846,0.001763763152697601,0.7786534074074074,0.009316600617859237,0.024699222893816007,1,1,40,24,32,1.0,0.0,2786535,1516.0,40344,0,0,0,2068.075747627823
4,z,6,0.7,normal,na,val,3600000,0.7390891851851852,2660549,0.007839834947875081,0.011148061399320395,27,0.029554605228857632,0.0005181643946767258,0.0013737046809998898,0.7333132222222223,0.011239127689351454,0.029796030904149364,1,1,48,32,48,1.0,0.0,2660549,1659.0,36397,0,0,0,1997.6811688102898
4,z,6,0.9,m1,na,val,3600000,0.7319294444444444,2633484,0.010096656289454664,0.008628505058201627,27,0.022875014011485107,0.000924496703368768,0.0024509315229560807,0.7245232592592593,0.008366984961667337,0.022181698560876373,1,1,40,24,32,1.0,0.0,2633484,2151.0,48970,0,0,0,1826.754111625778
4,z,6,0.9,normal,na,val,3600000,0.6885548888888889,2460210,0.011833646530543208,0.011431841783415535,27,0.030306934887190582,0.000952378257513683,0.0025248482602616557,0.6804364444444445,0.01156584895319906,0.03066220105042054,1,1,48,32,48,1.0,0.0,2460210,3014.0,54008,0,0,0,1983.634159817535
4,z,6,1.0,m1,na,val,3600000,0.6988849629629629,2498444,0.01329604646462502,0.011447217099085704,27,0.030347696358501514,0.001552227044496014,0.004115106284616693,0.6895945925925925,0.011358823735344394,0.03011335687321804,1,1,40,24,32,1.0,0.0,2498444,3035.0,60811,0,0,0,1764.4171286321944
4,z,6,1.0,normal,na,val,3600000,0.6477721481481481,2338951,0.01420372551783364,0.010738880944512573,27,0.028469827671932187,0.0011303954003592147,0.002996789182751514,0.6385712592592592,0.010612945391510569,0.02813596015721981,1,1,48,32,48,1.0,0.0,2338951,2912.0,53957,0,0,0,2106.136198532069
4,z,7,0.1,m1,na,val,2600000,0.9356026923076922,2432567,0.00044561972330002845,0.0015396058139297956,26,0.0040053469839127194,6.35510329943033e-05,0.00016533059048312823,0.9351853846153847,0.001503730767731542,0.003912016595843363,0,2,56,24,48,1.0,0.0,2432567,18.0,2134,0,0,0,1065.1746571889962
4,z,7,0.1,normal,na,val,3500000,0.9248084230769231,3236965,0.0005576220994736434,0.0019065273365053337,26,0.004959908210223864,7.391875251481577e-05,0.0001923026334150415,0.9242928461538462,0.0019153422853440555,0.00498284065723405,0,2,64,32,64,1.0,0.0,3236965,38.0,3460,0,0,0,1892.9120483341976
4,z,7,0.15,m1,na,val,2600000,0.9029788461538462,2347745,0.0008392799811334326,0.0025090069050220944,26,0.006527283249207498,8.843271498941034e-05,0.00023006129559744514,0.9022211538461539,0.002516983276464587,0.006548034103101853,0,2,56,24,48,1.0,0.0,2347745,42.0,3856,0,0,0,1421.3512474814197
4,z,7,0.15,normal,na,val,3500000,0.8905451538461538,3117024,0.000816359859624291,0.0026751967745602813,26,0.00695963293682824,0.0001075167547102261,0.00027970919913551624,0.8898183269230769,0.0026839143234062453,0.00698231199380593,0,2,64,32,64,1.0,0.0,3117024,56.0,4923,0,0,0,1792.3921499427524
4,z,7,0.3,m1,na,val,2600000,0.8196153846153845,2131000,0.0020703323366466878,0.003282192134109029,26,0.008538755989378921,0.0002738661833411429,0.0007124739862090137,0.8179184615384615,0.0032818468750464426,0.008537857783921077,0,2,56,24,48,1.0,0.0,2131000,166.0,8492,0,0,0,1392.8164666946977
4,z,7,0.3,normal,na,val,3600000,0.795443,2837493,0.002119089030207599,0.004408816866198501,27,0.011688206347228166,0.0002654308731880351,0.0007036833034577273,0.7937580740740741,0.0044230626851569765,0.011725973411868228,0,2,64,32,64,1.0,0.0,2837493,224.0,11797,0,0,0,1947.7153776153573
4,z,7,0.5,m1,na,val,2600000,0.7210588461538462,1874753,0.003569420044331996,0.0070090365922836784,26,0.018234293038540995,0.0003733323469946177,0.0009712392461127288,0.7184846153846155,0.006984220624053425,0.01816973329045183,0,2,56,24,48,1.0,0.0,1874753,355.0,12676,0,0,0,1394.2978397798724
4,z,7,0.5,normal,na,val,3600000,0.6889905925925925,2467123,0.004483644505296915,0.005709939878584591,27,0.015137611190620683,0.0003813388924537579,0.001010966841783601,0.6859002592592593,0.0056698853918908726,0.015031422814052398,0,2,64,32,64,1.0,0.0,2467123,596.0,19436,0,0,0,1626.4410756799625
4,z,7,0.7,m1,na,val,2600000,0.6293715384615385,1636366,0.0067238105702898164,0.00935459387693833,26,0.02433635546951231,0.0005941872946911908,0.0015458023522241266,0.6251384615384615,0.009281193247123565,0.024145400753320733,0,2,56,24,48,1.0,0.0,1636366,746.0,20520,0,0,0,1264.1818166141165
4,z,7,0.7,normal,na,val,3600000,0.5957588888888888,2178456,0.006984760112079159,0.009913631958838726,27,0.026282011592215177,0.000577896051807079,0.0015320591681989544,0.59159,0.009782105670884635,0.025933322490275246,0,2,64,32,64,1.0,0.0,2178456,1255.0,31315,0,0,0,1963.1722378677805
4,z,7,0.9,m1,na,val,2600000,0.5608403846153845,1458185,0.009778314904705824,0.009892216622725677,26,0.025735002853043438,0.0010455276009453517,0.002719982468989897,0.5553423076923077,0.009684451422764556,0.025194493256692794,0,2,56,24,48,1.0,0.0,1458185,1195.0,26200,0,0,0,1333.1815266030026
4,z,7,0.9,normal,na,val,3600000,0.5283678148148149,1873507,0.012061714230268574,0.009450424662334556,27,0.025054003573875615,0.0013568936576650937,0.0035972582993019082,0.5220097407407407,0.009484462547096405,0.025144241348043522,0,2,64,32,64,1.0,0.0,1873507,2654.0,49263,0,0,0,1659.5028149278369
4,z,7,1.0,m1,na,val,3500000,0.5164503846153846,1784293,0.01251617403511736,0.010326655805258742,26,0.026865214010801292,0.0013929074738480462,0.0036237053009083773,0.5099742692307692,0.010132249948075427,0.026359459286651062,0,2,56,24,48,1.0,0.0,1784293,1944.0,40901,0,0,0,1594.525228105078
4,z,7,1.0,normal,na,val,3600000,0.48875514814814813,1710787,0.013397655585778748,0.009051810734008693,27,0.023997238916021006,0.0009382645415091918,0.002487431413521793,0.48221088888888886,0.008964184306319406,0.02376493265350528,0,2,64,32,64,1.0,0.0,1710787,2338.0,43731,0,0,0,1624.4207758666598
4,z,10,0.1,m1,na,val,3600000,0.9654608888888889,3477696,0.000516918449290913,0.001665706441663653,27,0.004415951307330935,4.870627240594642e-05,0.00012912510987916716,0.9649620370370371,0.0016835191666732818,0.004463174590093073,1,1,40,24,32,1.0,0.0,3477696,27.0,3394,0,0,0,751.57493686612
4,z,10,0.1,normal,na,val,3500000,0.9576578846153846,3352106,0.0004804842215891624,0.002321356308992529,26,0.006039102610997258,7.596058031645511e-05,0.00019761453127420232,0.9571983461538461,0.002358727373698834,0.006136324951906028,1,1,48,32,48,1.0,0.0,3352106,31.0,3017,0,0,0,2191.405263021239
4,z,10,0.15,m1,na,val,3600000,0.9479618518518519,3408665,0.0008377100183567676,0.0020842042364747886,27,0.005525430047333622,5.7634039471766056e-05,0.00015279349685285045,0.9471678333333334,0.0020897332340502218,0.005540087962714605,1,1,40,24,32,1.0,0.0,3408665,88.0,5540,0,0,0,942.7110350409057
4,z,10,0.15,normal,na,val,3500000,0.9382058846153847,3279983,0.0007041338150506192,0.0021380701312109286,26,0.0055622761839155144,0.00011835993081436154,0.00030791816165812316,0.9375453653846153,0.0021465202426946364,0.005584259491745853,1,1,48,32,48,1.0,0.0,3279983,64.0,4321,0,0,0,2224.4726760055055
4,z,10,0.3,m1,na,val,3600000,0.8999681111111111,3192294,0.001933583583739372,0.004917729970785349,27,0.013037384949955768,0.00017187662049617756,0.00045566179489685786,0.898227074074074,0.0048878225601322175,0.012958097468158753,1,1,40,24,32,1.0,0.0,3192294,262.0,11484,0,0,0,1186.767519936082
4,z,10,0.3,normal,na,val,3500000,0.8789971538461538,3071827,0.0016568910617198764,0.004981230537835087,26,0.012958873323533363,0.00019134194220665914,0.0004977838250410703,0.8775409615384616,0.004981239677067396,0.012958897099616977,1,1,48,32,48,1.0,0.0,3071827,198.0,8582,0,0,0,2085.3227642250713
4,z,10,0.5,m1,na,val,3600000,0.8340644074074075,3013850,0.004128450239867416,0.007631448622174631,27,0.020231719513711173,0.00029230112605096813,0.0007749189817804156,0.8306253888888889,0.00767344070036956,0.020343044635571923,1,1,40,24,32,1.0,0.0,3013850,863.0,23430,0,0,0,1249.5818561351625
4,z,10,0.5,normal,na,val,3600000,0.8092161481481481,2901073,0.0042216889800622106,0.007541227981286567,27,0.019992535737319,0.000443939019443011,0.0011769259241902084,0.8057985185185186,0.007493632590074578,0.01986635568254561,1,1,48,32,48,1.0,0.0,2901073,737.0,22302,0,0,0,2260.904014469881
4,z,10,0.7,m1,na,val,3600000,0.7675701111111111,2781201,0.006688352966924786,0.009739025700949661,27,0.025819113260608026,0.0004929847489206969,0.0013069509680927037,0.7624429259259259,0.009754287960217089,0.025859575008296,1,1,40,24,32,1.0,0.0,2781201,1668.0,36670,0,0,0,1386.0241320751957
4,z,10,0.7,normal,na,val,3600000,0.7463190370370371,2699614,0.006218639983893871,0.007702316677508144,27,0.02041959768586104,0.0006551585901868234,0.001736889742681798,0.7416719259259259,0.007585324010917782,0.02010943864099246,1,1,48,32,48,1.0,0.0,2699614,1039.0,30886,0,0,0,2030.4523737971322
4,z,10,0.9,m1,na,val,3600000,0.7235002962962963,2609576,0.010231555937569848,0.011537056915665759,27,0.030585870532265785,0.0007721717012465635,0.002047102987845833,0.7161079814814815,0.011534678120685163,0.030579564113234384,1,1,40,24,32,1.0,0.0,2609576,2593.0,50856,0,0,0,1479.5849434110569
4,z,10,0.9,normal,na,val,3600000,0.6844206296296297,2456486,0.010075861738170943,0.011310074323777276,27,0.02998411739718743,0.0010633809091392347,0.0028191271873897012,0.6775419074074074,0.011370333808218188,0.030143871206406155,1,1,48,32,48,1.0,0.0,2456486,2029.0,43033,0,0,0,2051.980779297708
4,z,10,1.0,m1,na,val,2500000,0.7106212,1776553,0.012234065411413595,0.009822895410684011,25,0.02505840665990819,0.0010229330528074313,0.0026095230938965085,0.7019278,0.009728363402670075,0.024817253578239988,1,1,40,24,32,1.0,0.0,1776553,2045.0,39377,0,0,0,1073.279269979801
4,z,10,1.0,normal,na,val,3600000,0.6570395555555556,2345046,0.011455488776536248,0.011693936825980609,27,0.031001774576172165,0.0011276377920104179,0.0029894784922910667,0.6495412962962962,0.011825712906510768,0.0313511259027546,1,1,48,32,48,1.0,0.0,2345046,2412.0,48965,0,0,0,2129.8363260153565
4,z,11,0.1,m1,na,val,2600000,0.9334411538461538,2426947,0.00030058078467959956,0.0016541900978199098,26,0.004303442646926366,4.0716374496849114e-05,0.00010592530004193124,0.9331605769230769,0.0016539052304704448,0.004302701552960189,0,2,56,24,48,1.0,0.0,2426947,9.0,1441,0,0,0,859.5350341718877
4,z,11,0.1,normal,na,val,3500000,0.9239640769230769,3222761,0.0003164508355727198,0.0019137566307357923,26,0.004978715512443564,5.2533478451127573e-05,0.00013666797537714568,0.9236715769230769,0.0019055167925172416,0.004957279239042933,0,2,64,32,64,1.0,0.0,3222761,12.0,1893,0,0,0,1973.8639631592087
4,z,11,0.15,m1,na,val,2600000,0.9011834615384615,2343077,0.0004786496866651478,0.0022388427312182964,26,0.005824440190993602,6.550172428427841e-05,0.00017040539300995408,0.9007525,0.002262194439966511,0.0058851906086379285,0,2,56,24,48,1.0,0.0,2343077,25.0,2191,0,0,0,1333.5708265456487
4,z,11,0.15,normal,na,val,3500000,0.8882737692307692,3115514,0.00044381503502776494,0.0029063550854483474,26,0.00756100066027079,5.721359811411406e-05,0.00014884349654424638,0.887879576923077,0.002907048854255246,0.007562805527966861,0,2,64,32,64,1.0,0.0,3115514,41.0,3046,0,0,0,1825.6198068109225
4,z,11,0.3,m1,na,val,2600000,0.81369,2115594,0.001211745078250972,0.0035073666995756665,26,0.009124556756358084,0.00015815583817029317,0.00041144882909129976,0.8127042307692308,0.003513860784917676,0.009141451382828413,0,2,56,24,48,1.0,0.0,2115594,76.0,4974,0,0,0,1311.3368270186475
4,z,11,0.3,normal,na,val,3600000,0.7922735925925927,2854474,0.0010734754517931233,0.004648582276468157,27,0.012323847988786286,0.00016785064156756477,0.00044498852950722664,0.7914232407407407,0.004648775621887999,0.012324360566475947,0,2,64,32,64,1.0,0.0,2854474,136.0,6938,0,0,0,1975.9362095629913
4,z,11,0.5,m1,na,val,2600000,0.7080246153846154,1840864,0.0027167641846601244,0.005460478524562395,26,0.01420565640321326,0.0003206304119272467,0.0008341330240144507,0.7060984615384616,0.005399248385446292,0.014046363712308663,0,2,56,24,48,1.0,0.0,1840864,245.0,9526,0,0,0,1222.0875453441986
4,z,11,0.5,normal,na,val,3600000,0.6775365185185186,2408531,0.002597746034054343,0.007343413380348517,27,0.01946810980981339,0.00022958694887647484,0.0006086575411358767,0.6757770370370371,0.007335184019337732,0.019446292965857512,0,2,64,32,64,1.0,0.0,2408531,365.0,11923,0,0,0,1819.8936651860713
4,z,11,0.7,m1,na,val,2600000,0.6176115384615385,1605790,0.0043760954204260264,0.009441575427372267,26,0.024562641501647615,0.00033980678804856825,0.0008840211444443556,0.6149094230769231,0.00940958169268844,0.024479408502940704,0,2,56,24,48,1.0,0.0,1605790,339.0,13373,0,0,0,1127.4517202570569
4,z,11,0.7,normal,na,val,3600000,0.5814195555555556,2108283,0.0045599492489671,0.007226256778967608,27,0.019157516157720794,0.0005240067793385284,0.0013891934163135684,0.5787776666666666,0.007314518059600446,0.019391505477716467,0,2,64,32,64,1.0,0.0,2108283,578.0,17954,0,0,0,1724.3129972740426
4,z,11,0.9,m1,na,val,2600000,0.5408038461538461,1406090,0.0064005528639882086,0.008781905599035533,26,0.022846483681638732,0.0004342539029994395,0.0011297291455346788,0.537345,0.00875134664812749,0.02276698333113106,0,2,56,24,48,1.0,0.0,1406090,605.0,16776,0,0,0,1302.5836021019495
4,z,11,0.9,normal,na,val,3600000,0.5005975185185185,1750433,0.0067900236775212345,0.00874721070445598,27,0.023189714333614452,0.0004900386720151767,0.001299140628985511,0.4972044444444444,0.00873575002771397,0.02315933095442116,0,2,64,32,64,1.0,0.0,1750433,731.0,24147,0,0,0,1707.4264170633978
4,z,11,1.0,m1,na,val,3500000,0.5080029230769231,1739763,0.007692961031587397,0.009915972605782693,26,0.02579680500670278,0.0007425638041827442,0.0019318098610283181,0.5041005769230769,0.00988820363589755,0.025724562905010573,0,2,56,24,48,1.0,0.0,1739763,1096.0,25464,0,0,0,1588.050506044936
4,z,11,1.0,normal,na,val,3600000,0.4653891851851852,1722227,0.007572007750667064,0.010471683919893811,27,0.02776146212763995,0.0005617805149423907,0.0014893352978302464,0.46186405555555554,0.010382645561971651,0.027525412699460843,0,2,64,32,64,1.0,0.0,1722227,1026.0,25720,0,0,0,1646.1906745558372
4,z,13,0.1,m1,na,val,3600000,0.9341062222222222,3346557,2.787897815764504e-05,0.0024041568860729,27,0.006373655932721701,5.18871584156601e-06,1.3755795097392605e-05,0.9340801666666666,0.002403308741268262,0.006371407417578115,0,2,56,24,48,1.0,0.0,3346557,2.0,170,0,0,0,596.280198592809
4,z,13,0.1,normal,na,val,3500000,0.9273371923076923,3243979,2.715360126445424e-05,0.001783426099988517,26,0.0046396553494347575,4.596525946419086e-06,1.1958048722207378e-05,0.927312,0.0017824545979001434,0.004637127947339802,0,2,64,32,64,1.0,0.0,3243979,0.0,176,0,0,0,1987.2420397991082
4,z,13,0.15,m1,na,val,3600000,0.9044081111111111,3256644,7.093979005641618e-05,0.0027809429383580998,27,0.007372552748244052,1.0218569205947534e-05,2.709043017146922e-05,0.9043439444444444,0.0027803708103584443,0.007371035980748383,0,2,56,24,48,1.0,0.0,3256644,7.0,472,0,0,0,1024.5202042470337
4,z,13,0.15,normal,na,val,3500000,0.890462,3101362,6.955067995177362e-05,0.0030724418087748513,26,0.007993082008837386,9.010138053042334e-06,2.3440239669708043e-05,0.8904000961538461,0.003073506295523964,0.007995851314299472,0,2,64,32,64,1.0,0.0,3101362,3.0,423,0,0,0,1993.8033791323542
4,z,13,0.3,m1,na,val,3600000,0.8169586296296296,2930615,0.0002707229709193621,0.0045890679672355595,27,0.012166069712202271,3.279752029428992e-05,8.694944619180842e-05,0.8167376296296296,0.00459230198357953,0.01217464340702921,0,2,56,24,48,1.0,0.0,2930615,16.0,2083,0,0,0,1108.7662273432943
4,z,13,0.3,normal,na,val,3600000,0.7960863333333333,2886066,0.00027025225218975444,0.0042713163957936425,27,0.011323679101096783,3.458999556597783e-05,9.170147411304458e-05,0.7958708703703704,0.004261298950830425,0.011297121871038134,0,2,64,32,64,1.0,0.0,2886066,28.0,2012,0,0,0,1859.0492485362338
4,z,13,0.5,m1,na,val,3600000,0.7095161481481481,2511319,0.0007222216816215936,0.006857940093454369,27,0.018181072464989727,6.0333445497159006e-05,0.00015994988723994964,0.7090040000000001,0.006857235911739268,0.01817920561013006,0,2,56,24,48,1.0,0.0,2511319,57.0,3728,0,0,0,1140.45160256722
4,z,13,0.5,normal,na,val,3600000,0.6766276666666667,2420181,0.0006869031323437229,0.007848370825491873,27,0.020806801571010024,5.613409702000663e-05,0.00014881700215661048,0.6761636666666667,0.007852988416934563,0.020819043259255945,0,2,64,32,64,1.0,0.0,2420181,51.0,3507,0,0,0,1736.4934499538504
4,z,13,0.7,m1,na,val,3600000,0.6215424814814815,2237593,0.001423036354649311,0.006206029189883646,27,0.01645279265836836,0.00012395270750563354,0.000328610796635941,0.6206581666666666,0.0062014941801392396,0.016440769902312035,0,2,56,24,48,1.0,0.0,2237593,117.0,7325,0,0,0,1257.5581683550845
4,z,13,0.7,normal,na,val,3600000,0.5782441111111111,2046441,0.0013802295129050376,0.008283070263905588,27,0.021959232458797086,8.940732775039175e-05,0.00023702760341730812,0.5774466111111112,0.008277482054795282,0.021944417567824073,0,2,64,32,64,1.0,0.0,2046441,111.0,5619,0,0,0,1635.2260470849578
4,z,13,0.9,m1,na,val,3600000,0.5492919259259259,1937284,0.002423223905737945,0.010447706578093808,27,0.027697895840556205,0.00021416002837418936,0.0005677592603487067,0.5479631296296297,0.010440371913635827,0.02767845092499851,0,2,56,24,48,1.0,0.0,1937284,201.0,10783,0,0,0,1302.042721302947
4,z,13,0.9,normal,na,val,3600000,0.5002602962962963,1808369,0.0024521948579247824,0.009683212552383564,27,0.0256711471243118,0.00019584061334492996,0.0005191926926003115,0.4990310925925926,0.009643545271989832,0.025565985269658698,0,2,64,32,64,1.0,0.0,1808369,180.0,9596,0,0,0,1461.836601084855
4,z,13,1.0,m1,na,val,2500000,0.5122412,1280603,0.002978221534417796,0.011938611704980777,25,0.0304556421045428,0.00024688289165870133,0.0006298032950477075,0.5107114,0.011875606000523472,0.03029491326664151,0,2,56,24,48,1.0,0.0,1280603,170.0,7309,0,0,0,939.2273504181649
4,z,13,1.0,normal,na,val,3600000,0.46187737037037035,1655074,0.002827379572599121,0.009703658487390117,27,0.025725351305290783,0.000230963285746703,0.0006123063453005178,0.4605706111111111,0.009671636083799484,0.025640456769577335,0,2,64,32,64,1.0,0.0,1655074,198.0,10418,0,0,0,1642.741682603606
