n,lstate,i,p_error,sim_type,comp_type,N_samples,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,LER_SEM,LER_SD,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,12.0,1.0,m1,na,13,13000000.0,0.5053621538461539,0.028378354088867106,0.05220388305136914,0.13409698856764302,0.00682067507324358,0.012547088627478994,6569708.0,65003.0,1631674.0,0.0,0.0,0.0,2843.563002552837
4,x,13.0,0.1,m1,init,13,13000000.0,0.9828044615384616,0.003598360054239925,0.006619424328134404,7.98692138099194e-05,2.7005113815241316e-05,4.967771559213955e-05,12776458.0,4.0,2032.0,0.0,0.0,0.0,358.8033586590318
4,x,13.0,0.1,m1,na,13,13000000.0,0.9793292307692307,0.0036038470140823727,0.006629517958266219,7.160864156605062e-05,2.953816031361585e-05,5.4337424282457866e-05,12731280.0,8.0,1805.0,0.0,0.0,0.0,460.8200628820341
4,x,13.0,0.3,m1,init,13,13000000.0,0.9419209230769231,0.012545538265121333,0.023078357904689033,0.0007714821455922877,0.0002125686568404262,0.0003910342815278907,12244972.0,174.0,18580.0,0.0,0.0,0.0,653.1032869569026
4,x,13.0,0.3,m1,na,13,13000000.0,0.9464204615384616,0.00936183392621781,0.017221720537426873,0.0006767765150205382,0.0001910140672810545,0.0003513831703656991,12303466.0,172.0,16348.0,0.0,0.0,0.0,683.6362546388991
4,x,13.0,0.5,m1,init,13,13000000.0,0.9139543846153846,0.015532503893990768,0.0285730812378203,0.0017467504834967837,0.0005059068861208637,0.0009306496012852527,11881407.0,622.0,40035.0,0.0,0.0,0.0,743.3321291288594
4,x,13.0,0.5,m1,na,13,13000000.0,0.9198907692307692,0.015210910638730127,0.027981488905327638,0.0019327766314989068,0.0004911940134028448,0.0009035842864922975,11958580.0,744.0,44799.0,0.0,0.0,0.0,729.1593361347914
4,x,13.0,0.8,m1,init,13,13000000.0,0.8485426923076923,0.02782206714537054,0.051180555960222196,0.003955386733183537,0.0006276628801163424,0.0011546279071249384,11031055.0,1984.0,82898.0,0.0,0.0,0.0,978.1932664248161
4,x,13.0,0.8,m1,na,13,13000000.0,0.8474863846153846,0.022782405833162805,0.04190976143362162,0.005243298782473833,0.001467448118576423,0.002699469099801252,11017323.0,3215.0,110143.0,0.0,0.0,0.0,889.5092073160922
4,x,13.0,1.0,m1,init,13,13000000.0,0.8434293076923077,0.020173935566810824,0.03711130567043015,0.007352304481909942,0.0020095247615987246,0.0036966553914585458,10964581.0,4927.0,149722.0,0.0,0.0,0.0,1008.278828540002
4,x,13.0,1.0,m1,na,13,13000000.0,0.8327318461538462,0.03274434477293963,0.060235415336890356,0.007841271333516696,0.0016674220973190827,0.0030673346274110503,10825514.0,5258.0,157973.0,0.0,0.0,0.0,1066.1490050662542
4,x,14.0,0.1,m1,init,13,13000000.0,0.9342326153846153,0.00425091873458166,0.007819849727226873,0.015001111865209369,0.0011381162711661744,0.002093641108739551,12145024.0,9025.0,346241.0,0.0,0.0,0.0,3792.9112284481525
4,x,14.0,0.1,m1,na,13,13000000.0,0.9342823076923078,0.0037400467272810027,0.006880066452981091,0.014555852739848716,0.0012217430190367893,0.002247478112539449,12145670.0,9073.0,335289.0,0.0,0.0,0.0,3576.4822384929284
4,x,14.0,0.3,m1,init,13,13000000.0,0.8189245384615386,0.0108025457676895,0.019872006464770917,0.043510667682329335,0.0026575375149016202,0.0048887182532892535,10646019.0,27641.0,870006.0,0.0,0.0,0.0,3504.6863645759877
4,x,14.0,0.3,m1,na,13,13000000.0,0.8118339230769231,0.00853598309483722,0.015702512619861934,0.04409449421209894,0.0029837791526176145,0.005488861596644541,10553841.0,33477.0,863436.0,0.0,0.0,0.0,3296.207046788768
4,x,14.0,0.5,m1,init,13,13000000.0,0.7087126923076923,0.02008142989708342,0.03694113529518868,0.07326512352817603,0.005700680745240258,0.010486784046945927,9213265.0,53768.0,1241906.0,0.0,0.0,0.0,3213.588757399819
4,x,14.0,0.5,m1,na,13,13000000.0,0.7152668461538462,0.014407926009449686,0.026504344898041887,0.06745013688894662,0.004491779232806308,0.008262928745891553,9298469.0,45961.0,1162156.0,0.0,0.0,0.0,3267.08662414609
4,x,14.0,0.8,m1,init,13,13000000.0,0.5911103076923078,0.012883856472516253,0.023700716906824463,0.10482368446842596,0.007052751765267645,0.012974009246322275,7684434.0,72621.0,1462042.0,0.0,0.0,0.0,3362.857157034916
4,x,14.0,0.8,m1,na,13,13000000.0,0.5918878461538462,0.019478506761401438,0.035832017804951474,0.10264709508028005,0.007170685247897397,0.013190955786483301,7694542.0,70521.0,1444526.0,0.0,0.0,0.0,3096.4819479630096
4,x,14.0,1.0,m1,init,13,13000000.0,0.4989263846153846,0.024118230375167634,0.044367100148530604,0.13564106318990493,0.008368939483831994,0.015395224709291524,6486043.0,89644.0,1571056.0,0.0,0.0,0.0,2614.1375548820943
4,x,14.0,1.0,m1,na,13,13000000.0,0.5242362307692308,0.01646869418316873,0.030295265978239994,0.130307104591617,0.010875186475870267,0.02000563391274631,6815071.0,89929.0,1600427.0,0.0,0.0,0.0,3106.8069647550583
4,x,15.0,0.1,m1,init,13,13000000.0,0.9674786923076923,0.0021421348168708886,0.003940600469992169,0.013304964682950478,0.0012844324888903694,0.0023627995911051315,12577223.0,2611.0,329357.0,0.0,0.0,0.0,2742.6862588487566
4,x,15.0,0.1,m1,na,13,13000000.0,0.9675383076923076,0.0024259623644974702,0.004462720253847699,0.012479657679408953,0.0005778641794465952,0.001063019861861542,12577998.0,2377.0,309133.0,0.0,0.0,0.0,2546.722923920024
4,x,15.0,0.3,m1,init,13,13000000.0,0.9036674615384614,0.005709450263652256,0.010502916163423266,0.03555065115772627,0.0024196882603836054,0.004451178619107832,11747677.0,16177.0,803129.0,0.0,0.0,0.0,3037.7726848772727
4,x,15.0,0.3,m1,na,13,13000000.0,0.8957917692307693,0.008300758816906999,0.015269801805927543,0.03934287430119324,0.0030252458011615735,0.005565142273964382,11645293.0,19227.0,877194.0,0.0,0.0,0.0,3041.5224399879808
4,x,15.0,0.5,m1,init,13,13000000.0,0.8409584615384615,0.011939339569162327,0.021963214801934132,0.05804400103882437,0.00620226883046305,0.01140948892471765,10932460.0,36731.0,1193927.0,0.0,0.0,0.0,2900.7069579258095
4,x,15.0,0.5,m1,na,13,13000000.0,0.8484111538461538,0.007784470403248286,0.014320054689409965,0.05565165874183441,0.0040147486475917244,0.007385399034179422,11029345.0,35716.0,1155833.0,0.0,0.0,0.0,2886.0778060299344
4,x,15.0,0.8,m1,init,13,13000000.0,0.7797006153846154,0.013774403493589191,0.02533893779850313,0.09088319502845053,0.005702949558565223,0.01049095768101614,10136108.0,83919.0,1674246.0,0.0,0.0,0.0,3325.539092689869
4,x,15.0,0.8,m1,na,13,13000000.0,0.7581590769230769,0.01963499366663204,0.03611988594819005,0.09731782738643736,0.008202110194038058,0.015088331056943934,9856068.0,94525.0,1724223.0,0.0,0.0,0.0,2917.616449488094
4,x,15.0,1.0,m1,init,13,13000000.0,0.6927623076923077,0.028559282816304234,0.05253671356360333,0.11111251853156068,0.01073108174086725,0.01974054360096543,9005910.0,113027.0,1772611.0,0.0,0.0,0.0,2974.434284087969
4,x,15.0,1.0,m1,na,13,13000000.0,0.7026675384615384,0.020135383762822458,0.037040387044898676,0.12763027683506853,0.007940543620503438,0.01460716182591001,9134678.0,148890.0,2027316.0,0.0,0.0,0.0,3209.047132165986
4,z,2.0,0.1,m1,init,13,13000000.0,0.9667187692307693,0.0029421016349067074,0.005412193011368656,0.011270451349124645,0.0005200477102575928,0.0009566625943986687,12567344.0,1875.0,279463.0,0.0,0.0,0.0,2495.3196204651613
4,z,2.0,0.1,m1,na,13,13000000.0,0.9652685384615385,0.003255301881916797,0.005988345843043587,0.011731560077676015,0.0013149267250808934,0.002418895780998521,12548491.0,2215.0,289921.0,0.0,0.0,0.0,2232.0090370902326
4,z,2.0,0.3,m1,init,13,13000000.0,0.8988326923076924,0.010662676001086826,0.019614706661009118,0.03511366708303974,0.0029607155207976537,0.005446434501172454,11684825.0,15391.0,788297.0,0.0,0.0,0.0,2943.001811519731
4,z,2.0,0.3,m1,na,13,13000000.0,0.8885443076923077,0.01028151009103978,0.018913526440022633,0.035947039471325055,0.0023474494746516133,0.00431829053439663,11551076.0,16792.0,795596.0,0.0,0.0,0.0,2653.34777608281
4,z,2.0,0.5,m1,init,13,13000000.0,0.8436626923076923,0.008689587882246866,0.015985078914332457,0.05913434035261751,0.006669870798699053,0.012269674063994583,10967615.0,40039.0,1217212.0,0.0,0.0,0.0,2557.4150030969176
4,z,2.0,0.5,m1,na,13,13000000.0,0.8384166153846154,0.010733781413398657,0.01974550982940367,0.06282028331920608,0.00563263874816384,0.010361616236056132,10899416.0,43765.0,1279510.0,0.0,0.0,0.0,2939.8787870970555
4,z,2.0,0.8,m1,init,13,13000000.0,0.7474182307692308,0.018579686955695975,0.034178578571852684,0.09594428990501255,0.010673152905855843,0.019633979629046283,9716437.0,93787.0,1670303.0,0.0,0.0,0.0,2998.029341988964
4,z,2.0,0.8,m1,na,13,13000000.0,0.7712592307692308,0.011908864689763017,0.021907154220154646,0.09029521825943342,0.007841498191572411,0.014424961125598202,10026370.0,81712.0,1644527.0,0.0,0.0,0.0,2974.6291750881355
4,z,2.0,1.0,m1,init,13,13000000.0,0.6721380769230769,0.07828864120113994,0.14401719904954732,0.13057084856047524,0.028016939748342056,0.05153903716542471,8737795.0,127079.0,1855927.0,0.0,0.0,0.0,3062.3838550632354
4,z,2.0,1.0,m1,na,13,13000000.0,0.6823251538461539,0.0285323371411858,0.05248714518947501,0.11142109087684085,0.005467653572894424,0.010058114955890167,8870227.0,110479.0,1753161.0,0.0,0.0,0.0,3059.5694471825846
4,z,3.0,0.1,m1,init,13,13000000.0,0.9358018461538461,0.003900542583202584,0.0071753093295243275,0.014891683166194632,0.0014941719476485433,0.0027486293732687335,12165424.0,9922.0,342405.0,0.0,0.0,0.0,2968.5683674110333
4,z,3.0,0.1,m1,na,13,13000000.0,0.9335505384615386,0.004323097523829915,0.007952627444387838,0.014368635581118535,0.0008907249730061022,0.0016385482461784588,12136157.0,10765.0,327208.0,0.0,0.0,0.0,2993.5142553349724
4,z,3.0,0.3,m1,init,13,13000000.0,0.8140598461538461,0.008885016942847062,0.016344583760612947,0.04587813984624627,0.004133342998599862,0.0076035612859856536,10582778.0,31287.0,908329.0,0.0,0.0,0.0,3066.4385128020076
4,z,3.0,0.3,m1,na,13,13000000.0,0.8155235384615385,0.009507283955803438,0.017489285608696635,0.04346828595496947,0.0035170031457966906,0.006469762845988837,10601806.0,32152.0,856805.0,0.0,0.0,0.0,3600.057484299876
4,z,3.0,0.5,m1,init,13,13000000.0,0.7129796153846153,0.01165567338067173,0.021441391849016642,0.07558577339176288,0.009279340924660016,0.01706996913590465,9268735.0,53352.0,1290597.0,0.0,0.0,0.0,3289.148640504922
4,z,3.0,0.5,m1,na,13,13000000.0,0.7139084615384615,0.009727006933745822,0.01789348074306853,0.06988023043459037,0.005028567478662673,0.009250386676759662,9280810.0,47948.0,1201495.0,0.0,0.0,0.0,3116.7668740529334
4,z,3.0,0.8,m1,init,13,13000000.0,0.5395473076923077,0.08431138551502719,0.1550964406019604,0.11979891700406238,0.030147901404534796,0.055459083858001544,7014115.0,62282.0,1357163.0,0.0,0.0,0.0,2591.1818155029323
4,z,3.0,0.8,m1,na,13,13000000.0,0.5749964615384615,0.01986414557546725,0.03654142623246342,0.10276918486920793,0.006577300942477375,0.012099385613397856,7474954.0,71912.0,1389312.0,0.0,0.0,0.0,3301.9794660481857
4,z,3.0,1.0,m1,init,13,13000000.0,0.5057379230769231,0.02694159791412116,0.04956087383790688,0.1320225317726041,0.01159126983645129,0.02132291721584909,6574593.0,82931.0,1573177.0,0.0,0.0,0.0,2965.379710235866
4,z,3.0,1.0,m1,na,13,13000000.0,0.5107925384615385,0.020984528166642345,0.038602445049105774,0.12955267157227746,0.009502419735517114,0.01748033754968771,6640303.0,87343.0,1547077.0,0.0,0.0,0.0,2691.9632369581377
4,z,4.0,0.1,m1,init,13,13000000.0,0.9822696923076923,0.0032074568208360077,0.005900331648653541,8.133201574955532e-05,2.4287321054892022e-05,4.4678153779117005e-05,12769506.0,5.0,2069.0,0.0,0.0,0.0,410.18382687307894
4,z,4.0,0.1,m1,na,13,13000000.0,0.986265076923077,0.0021959835736630696,0.004039658864754515,8.172930101520797e-05,2.589091563334132e-05,4.762807341057364e-05,12821446.0,13.0,2070.0,0.0,0.0,0.0,364.68606460117735
4,z,4.0,0.3,m1,init,13,13000000.0,0.9426934615384616,0.011366292071397688,0.020909055548634776,0.0005740386675332596,0.00018895719366587748,0.000347599413586786,12255015.0,135.0,13865.0,0.0,0.0,0.0,568.20167799911
4,z,4.0,0.3,m1,na,13,13000000.0,0.9493332307692307,0.009518967674011676,0.01751077859088433,0.0007728494562501459,0.00022155403108374406,0.0004075634792643784,12341332.0,185.0,18736.0,0.0,0.0,0.0,617.8167691437993
4,z,4.0,0.5,m1,init,13,13000000.0,0.904232923076923,0.018814485258543807,0.03461050577609237,0.0017805946069586068,0.0005264594764162224,0.0009684574676901097,11755028.0,641.0,40684.0,0.0,0.0,0.0,692.5345643634209
4,z,4.0,0.5,m1,na,13,13000000.0,0.8965360769230769,0.0177210540255191,0.03259906578789625,0.0016886833939970232,0.00045090065386620414,0.0008294619528851219,11654969.0,629.0,38121.0,0.0,0.0,0.0,704.3365639912663
4,z,4.0,0.8,m1,init,13,13000000.0,0.879038,0.015932850717118707,0.02930954603310443,0.004490171765251612,0.000813848597792689,0.0014971290050030657,11427494.0,2461.0,97613.0,0.0,0.0,0.0,1026.180997507996
4,z,4.0,0.8,m1,na,13,13000000.0,0.8442578461538461,0.03761133031667239,0.06918856122202834,0.004385113057572897,0.0013485374207506185,0.0024807249068358726,10975352.0,2496.0,91322.0,0.0,0.0,0.0,929.9042934480822
4,z,4.0,1.0,m1,init,13,13000000.0,0.8264357692307692,0.029881607086320826,0.05496921762397849,0.006211725823784698,0.0018379094520115976,0.003380957535146805,10743665.0,3892.0,125355.0,0.0,0.0,0.0,1140.1851956080645
4,z,4.0,1.0,m1,na,13,13000000.0,0.8342872307692308,0.03379014151239015,0.062159228483728055,0.0071486766214423755,0.0018250457647756247,0.003357293920901482,10845734.0,4776.0,145419.0,0.0,0.0,0.0,1027.946825269144
4,z,5.0,0.1,m1,init,13,13000000.0,0.9346671538461538,0.0028993462394013214,0.0053335415976965075,0.01417934733497936,0.0013428230176692508,0.0024702128796325355,12150673.0,9296.0,325912.0,0.0,0.0,0.0,2721.6450526230037
4,z,5.0,0.1,m1,na,13,13000000.0,0.9347333076923078,0.003277608839268426,0.006029380985151183,0.014366671508740278,0.0015997028788252415,0.002942760589342737,12151533.0,6975.0,335295.0,0.0,0.0,0.0,2663.213817578624
4,z,5.0,0.3,m1,init,13,13000000.0,0.8151189999999999,0.009389727976311586,0.017273033510841907,0.04004745273216244,0.003184273540323109,0.00585768445139705,10596547.0,21343.0,806958.0,0.0,0.0,0.0,3645.325500144041
4,z,5.0,0.3,m1,na,13,13000000.0,0.8120459999999999,0.010531845023871712,0.019374034315719244,0.03970525062031053,0.00310258511755555,0.005707413126447961,10556598.0,25562.0,788217.0,0.0,0.0,0.0,3284.9714136412367
4,z,5.0,0.5,m1,init,13,13000000.0,0.7188791538461538,0.014638168178128415,0.026927890788320044,0.0677777720386083,0.005406769857619556,0.00994611528381655,9345429.0,40747.0,1185193.0,0.0,0.0,0.0,3438.400541790994
4,z,5.0,0.5,m1,na,13,13000000.0,0.7060877692307692,0.009960102065694101,0.018322274850364736,0.06770602784178374,0.006415069839758987,0.011800950634149788,9179141.0,41776.0,1157297.0,0.0,0.0,0.0,3223.3281195642194
4,z,5.0,0.8,m1,init,13,13000000.0,0.5887625384615385,0.013068427240462125,0.024040247196508446,0.11546549517491295,0.015000515259328528,0.02759445251320868,7653913.0,57160.0,1651827.0,0.0,0.0,0.0,3149.020584781887
4,z,5.0,0.8,m1,na,13,13000000.0,0.5686064615384615,0.015774663292063625,0.02901854966975254,0.10235607057198254,0.0071482803118237,0.013149740405954114,7391884.0,56454.0,1401891.0,0.0,0.0,0.0,3355.4329821390565
4,z,5.0,1.0,m1,init,13,13000000.0,0.502877,0.016161900011186503,0.029730897550640283,0.13209834914455748,0.010784065705463133,0.019838011152561258,6537401.0,67576.0,1596956.0,0.0,0.0,0.0,3051.15043249086
4,z,5.0,1.0,m1,na,13,13000000.0,0.5038482307692308,0.024068490595888586,0.0442756004931118,0.13867022604498794,0.012969538472850513,0.02385833468518645,6550027.0,70892.0,1667325.0,0.0,0.0,0.0,2855.4398681541206
4,z,6.0,0.1,m1,init,13,13000000.0,0.9666339999999999,0.002259527087884103,0.0041565514151356946,0.0003148368363100866,5.848946860764218e-05,0.00010759529496913022,12566242.0,62.0,7789.0,0.0,0.0,0.0,2243.0532479973044
4,z,6.0,0.1,m1,na,13,13000000.0,0.9643622307692308,0.004029297901463229,0.00741216336114547,0.00032757612643071355,4.063003809832074e-05,7.474167637119939e-05,12536709.0,89.0,8027.0,0.0,0.0,0.0,2176.9275364431087
4,z,6.0,0.3,m1,init,13,13000000.0,0.8995007692307693,0.008194505285693545,0.015074341318688143,0.0014102167188301473,0.00016008069917649412,0.00029447916790457934,11693510.0,646.0,31651.0,0.0,0.0,0.0,2943.1628169452306
4,z,6.0,0.3,m1,na,13,13000000.0,0.8969066153846155,0.009491282105479847,0.017459849133266023,0.001561280593146295,0.00017271473384731763,0.0003177203208748059,11659786.0,745.0,34853.0,0.0,0.0,0.0,2800.0147292140173
4,z,6.0,0.5,m1,init,13,13000000.0,0.8368438461538462,0.008724616455577603,0.016049516321092822,0.0027006806455084484,0.00023073005905589847,0.00042444339730452873,10878970.0,1454.0,55866.0,0.0,0.0,0.0,2912.9455761170248
4,z,6.0,0.5,m1,na,13,13000000.0,0.8380192307692307,0.009587874385599689,0.017637537102034424,0.003189784230433935,0.0004080159826627766,0.0007505727279078913,10894250.0,1955.0,65559.0,0.0,0.0,0.0,2669.007947874139
4,z,6.0,0.8,m1,init,13,13000000.0,0.7582347692307692,0.01051682405725361,0.019346402241561797,0.007049525017539674,0.0014211145446767777,0.002614235387316215,9857052.0,5180.0,127920.0,0.0,0.0,0.0,3015.14139445615
4,z,6.0,0.8,m1,na,13,13000000.0,0.7564951538461538,0.016706446003724958,0.03073262637612285,0.007048183672026993,0.0009702259112869084,0.00178479554690241,9834437.0,4934.0,128625.0,0.0,0.0,0.0,3187.620109727024
4,z,6.0,1.0,m1,init,13,13000000.0,0.68631,0.02226351490392639,0.040955226815389455,0.012089330785754995,0.001922865036074798,0.003537239022124795,8922030.0,9807.0,195451.0,0.0,0.0,0.0,3336.0610606966075
4,z,6.0,1.0,m1,na,13,13000000.0,0.7018345384615384,0.023345808269835278,0.042946177951042004,0.01041165351756033,0.0016494505516947361,0.0030342747655498657,9123849.0,8172.0,172217.0,0.0,0.0,0.0,3111.2706011350965
4,z,7.0,0.1,m1,init,12,12000000.0,0.9358193333333333,0.003140499744900047,0.005550515427881612,0.0003906564749393145,7.91888317733678e-05,0.0001399582449219364,11229832.0,44.0,8688.0,0.0,0.0,0.0,2246.4016506929183
4,z,7.0,0.1,m1,na,13,13000000.0,0.9354116923076923,0.0035919057634901915,0.006607551228009445,0.000498407579999833,0.00011898165379177069,0.000218874721217211,12160352.0,96.0,11909.0,0.0,0.0,0.0,2289.4315146122826
4,z,7.0,0.3,m1,init,13,13000000.0,0.8167405384615385,0.007776534181577408,0.014305455478099865,0.0019543503818163885,0.000340058452104678,0.0006255602988358835,10617627.0,756.0,40021.0,0.0,0.0,0.0,3342.4674664859194
4,z,7.0,0.3,m1,na,13,13000000.0,0.8141609230769231,0.009817804115710626,0.018060508240640843,0.0018565594682895782,0.00042209520083459363,0.000776472392722652,10584092.0,705.0,37737.0,0.0,0.0,0.0,2889.792016901076
4,z,7.0,0.5,m1,init,13,13000000.0,0.7068092307692309,0.014584512330554291,0.026829187262984847,0.0038519383375312773,0.000486387208114318,0.0008947418462173204,9188520.0,1787.0,67372.0,0.0,0.0,0.0,3061.9351737672696
4,z,7.0,0.5,m1,na,13,13000000.0,0.7119573076923077,0.010374437975556355,0.01908447350764758,0.0030266441354925545,0.000606522603368467,0.0011157389521290386,9255445.0,1407.0,53039.0,0.0,0.0,0.0,3210.7475315019256
4,z,7.0,0.8,m1,init,13,13000000.0,0.5981063076923078,0.011696638131872264,0.02151674925255754,0.008664466052115268,0.0010096452547770055,0.0018573100694527535,7775382.0,5088.0,124940.0,0.0,0.0,0.0,3371.9630556947086
4,z,7.0,0.8,m1,na,13,13000000.0,0.5972714615384616,0.01800913997881305,0.03312901919419332,0.00891168943976752,0.0015851955884117353,0.002916073456968276,7764529.0,5340.0,126604.0,0.0,0.0,0.0,3044.4065505197505
4,z,7.0,1.0,m1,init,13,13000000.0,0.5292905384615385,0.016492653268717072,0.030339340320820495,0.010343411060536635,0.0014339174713457897,0.0026377872284290356,6880777.0,5763.0,130777.0,0.0,0.0,0.0,2909.6824952390743
4,z,7.0,1.0,m1,na,13,13000000.0,0.5367231538461539,0.018094610493615607,0.03328624793075502,0.013559338573690582,0.001077904365069006,0.0019828772746442636,6977401.0,8887.0,170657.0,0.0,0.0,0.0,2844.94464993407
4,z,8.0,0.1,m1,init,13,13000000.0,1.0,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,10.479728687787428
4,z,8.0,0.1,m1,na,13,13000000.0,1.0,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,10.698274059221148
4,z,8.0,0.3,m1,init,13,13000000.0,1.0,0.0,0.0,3.846153846153846e-08,7.538461538461539e-08,1.386750490563073e-07,13000000.0,0.0,1.0,0.0,0.0,0.0,12.980153718730435
4,z,8.0,0.3,m1,na,13,13000000.0,1.0,0.0,0.0,0.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,13.063713501091115
4,z,8.0,0.5,m1,init,13,13000000.0,1.0,0.0,0.0,2.3076923076923078e-07,2.3838708515115474e-07,4.3852900965351456e-07,13000000.0,0.0,6.0,0.0,0.0,0.0,19.075283737969585
4,z,8.0,0.5,m1,na,13,13000000.0,1.0,0.0,0.0,7.692307692307692e-08,1.0207125175055438e-07,1.8776690404970271e-07,13000000.0,0.0,2.0,0.0,0.0,0.0,17.277739608311094
4,z,8.0,0.8,m1,init,13,13000000.0,1.0,0.0,0.0,1.7692307692307693e-06,5.158937401101244e-07,9.490210880907892e-07,13000000.0,0.0,46.0,0.0,0.0,0.0,21.644444198929705
4,z,8.0,0.8,m1,na,13,13000000.0,1.0,0.0,0.0,1.6153846153846152e-06,3.705877840942968e-07,6.817210498023292e-07,13000000.0,0.0,42.0,0.0,0.0,0.0,20.014713157201186
4,z,8.0,1.0,m1,init,13,13000000.0,1.0,0.0,0.0,4.5e-06,9.862620445463877e-07,1.8142950880897704e-06,13000000.0,0.0,117.0,0.0,0.0,0.0,25.232535637100227
4,z,8.0,1.0,m1,na,13,13000000.0,1.0,0.0,0.0,4.576923076923077e-06,8.512121534479609e-07,1.5658617681401756e-06,13000000.0,1.0,117.0,0.0,0.0,0.0,20.304949291981757
4,z,9.0,0.1,m1,init,13,13000000.0,0.9342663076923077,0.0036398432329145824,0.006695735413736807,0.013247143597057651,0.0015819203707560184,0.0029100484747254227,12145462.0,11535.0,298651.0,0.0,0.0,0.0,1864.0693904700456
4,z,9.0,0.1,m1,na,13,13000000.0,0.9335976923076923,0.002163206847131384,0.00397936388100357,0.014036707360518744,0.0010645001564209863,0.001958219335058828,12136770.0,14135.0,312406.0,0.0,0.0,0.0,1805.5409273989499
4,z,9.0,0.3,m1,init,13,13000000.0,0.8211094615384614,0.008976298010606091,0.016512501398513093,0.03877003125434919,0.004025881907180422,0.007405879410868249,10674423.0,37842.0,750246.0,0.0,0.0,0.0,2592.523550181184
4,z,9.0,0.3,m1,na,13,13000000.0,0.819143,0.009325177319365028,0.01715428825396145,0.041060348114737015,0.003304250510010613,0.006078390122868012,10648859.0,35885.0,802552.0,0.0,0.0,0.0,2631.73027097492
4,z,9.0,0.5,m1,init,13,13000000.0,0.7180995384615384,0.01808332203293242,0.033265482051257934,0.06519341161556332,0.005235727190448238,0.00963147084158272,9335294.0,52935.0,1109418.0,0.0,0.0,0.0,2987.5974571191473
4,z,9.0,0.5,m1,na,13,13000000.0,0.7188493846153846,0.013393506558468948,0.024638252374909703,0.0658826681884128,0.005493269876960843,0.010105237862930652,9345042.0,51903.0,1126589.0,0.0,0.0,0.0,2771.154409359675
4,z,9.0,0.8,m1,init,13,13000000.0,0.5956598461538462,0.010052100784818866,0.018491512656018484,0.10709139733056763,0.007988040927337963,0.014694536303072419,7743578.0,67351.0,1521134.0,0.0,0.0,0.0,2648.3418939558323
4,z,9.0,0.8,m1,na,13,13000000.0,0.5896564615384615,0.01116852774233439,0.020545254819606482,0.10583268091415056,0.0060133064769472356,0.011061880019241313,7665534.0,78428.0,1463955.0,0.0,0.0,0.0,2546.343735423987
4,z,9.0,1.0,m1,init,13,13000000.0,0.5152229230769231,0.018238442393696562,0.033550836344423025,0.13672267036759947,0.012915148862224208,0.023758281353571317,6697898.0,73717.0,1677223.0,0.0,0.0,0.0,2476.9846862149425
4,z,9.0,1.0,m1,na,13,13000000.0,0.5310093076923077,0.010454929998229865,0.019232543974492047,0.13125719809377503,0.006219661354415949,0.011441483637432913,6903121.0,87238.0,1637807.0,0.0,0.0,0.0,2729.2681490925606
4,z,10.0,0.1,m1,init,13,13000000.0,0.9635038461538462,0.003581458069333233,0.006588331994849609,0.000515691569124148,7.855400118082368e-05,0.00014450534650526454,12525550.0,125.0,12665.0,0.0,0.0,0.0,439.7830717046745
4,z,10.0,0.1,m1,na,13,13000000.0,0.9655982307692308,0.0023764647234047883,0.004371666027840465,0.0004722065994817795,6.74622228399074e-05,0.00012410127735003264,12552777.0,114.0,11619.0,0.0,0.0,0.0,395.757575913216
4,z,10.0,0.3,m1,init,13,13000000.0,0.891552,0.008080070926507697,0.01486383165046394,0.0016754186055186542,0.00012678933668392858,0.0002332374768346795,11590176.0,841.0,37124.0,0.0,0.0,0.0,749.6848725590389
4,z,10.0,0.3,m1,na,13,13000000.0,0.8893221538461538,0.010285946260976916,0.018921687071744575,0.002054172000888068,0.00023569671524295333,0.000433579894013726,11561188.0,1184.0,45070.0,0.0,0.0,0.0,804.1460086451843
4,z,10.0,0.5,m1,init,13,13000000.0,0.8406711538461539,0.008089809639462507,0.014881746665216796,0.0034249847446564904,0.000357257086205452,0.0006571983381819468,10928725.0,2294.0,70144.0,0.0,0.0,0.0,1019.913028780371
4,z,10.0,0.5,m1,na,13,13000000.0,0.8391943076923076,0.009619887426756934,0.017696427235389518,0.0032401594899174276,0.00036070965481672576,0.000663549569386031,10909526.0,2317.0,65969.0,0.0,0.0,0.0,991.3582390910015
4,z,10.0,0.8,m1,init,13,13000000.0,0.720780923076923,0.08474828261585414,0.15590014208110994,0.007498342567792332,0.0020615693371519726,0.003792394873992728,9370152.0,5062.0,116732.0,0.0,0.0,0.0,1244.6794456928037
4,z,10.0,0.8,m1,na,13,13000000.0,0.753773923076923,0.013442002416986083,0.024727463754772548,0.007388803421005758,0.0009455042415951325,0.001739318379714256,9799061.0,6316.0,131727.0,0.0,0.0,0.0,1270.4610775774345
4,z,10.0,1.0,m1,init,13,13000000.0,0.7071388461538461,0.023816545405791457,0.0438121304413252,0.010667741987850877,0.001351796999495992,0.0024867211202556977,9192805.0,8900.0,176449.0,0.0,0.0,0.0,1266.1347406150308
